iter	Passed	Remaining
400	22411	33476
401	22460	33411
402	22514	33352
403	22562	33284
404	22614	33223
405	22667	33164
406	22724	33109
407	22780	33054
408	22836	32998
409	22899	32953
410	22950	32890
411	23004	32831
412	23057	32771
413	23106	32705
414	23157	32643
415	23205	32577
416	23262	32522
417	23323	32473
418	23377	32415
419	23431	32357
420	23486	32301
421	23539	32241
422	23592	32181
423	23639	32114
424	23692	32054
425	23747	31997
426	23796	31933
427	23849	31873
428	23902	31814
429	23956	31756
430	24007	31694
431	24063	31638
432	24117	31581
433	24171	31523
434	24224	31464
435	24278	31406
436	24331	31346
437	24385	31289
438	24441	31233
439	24497	31179
440	24545	31113
441	24597	31053
442	24649	30992
443	24701	30932
444	24756	30875
445	24807	30814
446	24864	30760
447	24916	30700
448	24972	30644
449	25025	30586
450	25076	30524
451	25147	30488
452	25196	30424
453	25248	30365
454	25301	30306
455	25359	30253
456	25415	30198
457	25467	30138
458	25519	30078
459	25571	30019
460	25620	29955
461	25670	29893
462	25723	29834
463	25775	29775
464	25826	29714
465	25879	29656
466	25934	29599
467	25984	29537
468	26037	29480
469	26092	29423
470	26148	29369
471	26199	29307
472	26251	29248
473	26307	29193
474	26366	29141
475	26415	29079
476	26470	29023
477	26522	28963
478	26576	28906
479	26630	28849
480	26685	28794
481	26740	28737
482	26790	28675
483	26844	28619
484	26899	28563
485	26958	28512
486	27012	28454
487	27068	28400
488	27118	28338
489	27170	28279
490	27224	28222
491	27284	28171
492	27338	28114
493	27396	28061
494	27449	28003
495	27502	27946
496	27557	27890
497	27610	27832
498	27668	27779
499	27723	27723
500	27776	27665
501	27833	27612
502	27894	27562
503	27954	27510
504	28015	27461
505	28079	27413
506	28138	27361
507	28201	27313
508	28265	27265
509	28330	27219
510	28391	27168
511	28453	27119
512	28513	27068
513	28572	27015
514	28629	26962
515	28691	26912
516	28743	26853
517	28793	26792
518	28844	26732
519	28897	26675
520	28950	26616
521	29003	26559
522	29057	26501
523	29107	26441
524	29159	26382
525	29213	26325
526	29267	26268
527	29321	26211
528	29375	26155
529	29426	26095
530	29479	26037
531	29526	25974
532	29580	25917
533	29632	25859
534	29692	25807
535	29747	25751
536	29801	25694
537	29854	25636
538	29910	25581
539	29964	25525
540	30013	25464
541	30069	25408
542	30126	25355
543	30183	25300
544	30238	25244
545	30296	25191
546	30355	25138
547	30415	25087
548	30472	25032
549	30528	24977
550	30584	24922
551	30637	24864
552	30698	24814
553	30754	24759
554	30811	24704
555	30867	24649
556	30925	24596
557	30981	24540
558	31040	24487
559	31098	24434
560	31158	24382
561	31216	24328
562	31268	24270
563	31332	24221
564	31391	24168
565	31443	24110
566	31499	24054
567	31558	24001
568	31616	23948
569	31672	23893
570	31726	23836
571	31785	23783
572	31843	23730
573	31899	23674
574	31956	23619
575	32016	23568
576	32069	23510
577	32130	23458
578	32185	23402
579	32235	23343
580	32291	23287
581	32350	23234
582	32406	23179
583	32463	23124
584	32517	23067
585	32572	23012
586	32630	22958
587	32689	22904
588	32747	22850
589	32804	22796
590	32860	22740
591	32916	22685
592	32976	22633
593	33035	22579
594	33098	22529
595	33145	22467
596	33205	22415
597	33257	22356
598	33316	22303
599	33375	22250
600	33430	22193
601	33480	22134
602	33538	22080
603	33593	22024
604	33646	21967
605	33696	21908
606	33751	21852
607	33801	21793
608	33847	21731
609	33900	21673
610	33951	21615
611	34004	21558
612	34058	21501
613	34108	21442
614	34159	21384
615	34217	21330
616	34270	21273
617	34328	21219
618	34386	21165
619	34440	21108
620	34493	21051
621	34552	20998
622	34610	20944
623	34664	20887
624	34720	20832
625	34774	20775
626	34830	20720
627	34882	20662
628	34935	20606
629	34992	20551
630	35045	20494
631	35103	20439
632	35152	20380
633	35204	20322
634	35249	20261
635	35305	20206
636	35363	20151
637	35419	20097
638	35472	20039
639	35524	19982
640	35575	19924
641	35631	19869
642	35688	19814
643	35734	19754
644	35788	19697
645	35842	19641
646	35895	19584
647	35945	19526
648	36004	19472
649	36057	19415
650	36114	19360
651	36168	19304
652	36219	19246
653	36270	19189
654	36328	19134
655	36377	19076
656	36428	19018
657	36481	18961
658	36534	18904
659	36587	18848
660	36641	18792
661	36696	18736
662	36751	18680
663	36804	18623
664	36858	18567
665	36906	18508
666	36961	18453
667	37014	18396
668	37069	18340
669	37117	18281
670	37169	18224
671	37226	18170
672	37284	18116
673	37332	18056
674	37388	18002
675	37439	17944
676	37490	17886
677	37543	17830
678	37598	17774
679	37650	17717
680	37703	17661
681	37752	17603
682	37805	17546
683	37856	17489
684	37910	17433
685	37962	17376
686	38007	17316
687	38063	17261
688	38119	17206
689	38176	17151
690	38229	17095
691	38289	17041
692	38340	16984
693	38396	16929
694	38445	16871
695	38496	16814
696	38550	16758
697	38606	16703
698	38664	16649
699	38718	16593
700	38772	16537
701	38827	16482
702	38882	16426
703	38941	16373
704	38996	16317
705	39052	16262
706	39101	16204
707	39150	16146
708	39205	16091
709	39265	16038
710	39318	15981
711	39370	15925
712	39435	15873
713	39495	15820
714	39549	15764
715	39607	15710
716	39662	15654
717	39715	15598
718	39768	15542
719	39817	15484
720	39868	15427
721	39923	15372
722	39978	15316
723	40030	15260
724	40085	15204
725	40139	15149
726	40195	15094
727	40253	15039
728	40301	14981
729	40354	14925
730	40403	14868
731	40458	14812
732	40504	14753
733	40556	14697
734	40608	14641
735	40667	14587
736	40716	14529
737	40774	14475
738	40829	14420
739	40876	14362
740	40931	14306
741	40984	14250
742	41039	14195
743	41093	14139
744	41145	14083
745	41200	14028
746	41261	13974
747	41313	13918
748	41360	13860
749	41415	13805
750	41466	13748
751	41521	13693
752	41582	13639
753	41635	13584
754	41686	13527
755	41735	13470
756	41786	13413
757	41839	13357
758	41892	13301
759	41946	13246
760	42000	13190
761	42053	13134
762	42102	13077
763	42158	13022
764	42213	12967
765	42271	12913
766	42328	12858
767	42380	12802
768	42437	12747
769	42489	12691
770	42548	12637
771	42611	12584
772	42684	12534
773	42760	12485
774	42834	12435
775	42903	12384
776	42973	12333
777	43044	12282
778	43114	12231
779	43182	12179
780	43249	12127
781	43314	12075
782	43383	12023
783	43447	11970
784	43502	11914
785	43555	11858
786	43609	11802
787	43661	11746
788	43714	11690
789	43765	11633
790	43821	11578
791	43873	11522
792	43929	11467
793	43981	11410
794	44032	11354
795	44090	11299
796	44148	11244
797	44197	11187
798	44252	11132
799	44306	11076
800	44358	11020
801	44411	10964
802	44467	10909
803	44519	10852
804	44572	10796
805	44638	10744
806	44713	10693
807	44781	10641
808	44839	10586
809	44893	10530
810	44948	10474
811	45000	10418
812	45055	10363
813	45107	10307
814	45156	10250
815	45212	10194
816	45273	10140
817	45325	10084
818	45376	10028
819	45429	9972
820	45484	9916
821	45539	9861
822	45592	9805
823	45644	9749
824	45697	9693
825	45745	9636
826	45801	9581
827	45855	9525
828	45903	9468
829	45955	9412
830	46012	9357
831	46060	9300
832	46115	9245
833	46166	9188
834	46224	9134
835	46273	9077
836	46327	9021
837	46380	8966
838	46434	8910
839	46481	8853
840	46539	8798
841	46593	8743
842	46647	8687
843	46699	8631
844	46754	8576
845	46803	8519
846	46856	8464
847	46908	8408
848	46958	8351
849	47010	8295
850	47063	8240
851	47121	8185
852	47178	8130
853	47235	8075
854	47289	8019
855	47341	7964
856	47393	7908
857	47448	7852
858	47506	7797
859	47560	7742
860	47613	7686
861	47666	7631
862	47725	7576
863	47778	7520
864	47828	7464
865	47882	7409
866	47931	7352
867	47990	7298
868	48046	7242
869	48100	7187
870	48155	7132
871	48213	7077
872	48272	7022
873	48325	6966
874	48378	6911
875	48438	6856
876	48497	6801
877	48551	6746
878	48607	6691
879	48661	6635
880	48714	6580
881	48766	6524
882	48823	6469
883	48874	6413
884	48928	6357
885	48986	6303
886	49041	6247
887	49089	6191
888	49142	6135
889	49196	6080
890	49250	6025
891	49296	5968
892	49347	5912
893	49400	5857
894	49452	5801
895	49496	5745
896	49551	5689
897	49601	5634
898	49655	5578
899	49709	5523
900	49762	5467
901	49815	5412
902	49869	5356
903	49924	5301
904	49979	5246
905	50028	5190
906	50081	5135
907	50133	5079
908	50188	5024
909	50240	4968
910	50295	4913
911	50353	4858
912	50404	4803
913	50459	4747
914	50513	4692
915	50567	4637
916	50620	4581
917	50679	4526
918	50732	4471
919	50787	4416
920	50834	4360
921	50888	4305
922	50941	4249
923	50990	4194
924	51045	4138
925	51098	4083
926	51155	4028
927	51206	3972
928	51259	3917
929	51314	3862
930	51362	3806
931	51418	3751
932	51472	3696
933	51523	3640
934	51579	3585
935	51631	3530
936	51691	3475
937	51743	3420
938	51794	3364
939	51848	3309
940	51905	3254
941	51956	3199
942	52013	3143
943	52080	3089
944	52138	3034
945	52192	2979
946	52248	2924
947	52298	2868
948	52355	2813
949	52412	2758
950	52465	2703
951	52523	2648
952	52573	2592
953	52630	2537
954	52683	2482
955	52737	2427
956	52789	2371
957	52844	2316
958	52896	2261
959	52954	2206
960	53004	2151
961	53053	2095
962	53107	2040
963	53164	1985
964	53221	1930
965	53266	1874
966	53319	1819
967	53374	1764
968	53429	1709
969	53486	1654
970	53542	1599
971	53593	1543
972	53644	1488
973	53694	1433
974	53753	1378
975	53802	1323
976	53861	1267
977	53914	1212
978	53969	1157
979	54021	1102
980	54076	1047
981	54125	992
982	54185	937
983	54243	882
984	54296	826
985	54347	771
986	54400	716
987	54453	661
988	54511	606
989	54565	551
990	54618	496
991	54671	440
992	54726	385
993	54779	330
994	54834	275
995	54886	220
996	54941	165
997	54990	110
998	55039	55
999	55086	0
