iter	Logloss
0	0.6915804624
1	0.6899870507
2	0.6885326502
3	0.6871289737
4	0.6858897637
5	0.68443318
6	0.683128874
7	0.681965386
8	0.6808765456
9	0.679729266
10	0.6788024205
11	0.6777656425
12	0.6768057065
13	0.6756806916
14	0.6746259017
15	0.6736568044
16	0.6727553656
17	0.6717154303
18	0.6706868671
19	0.6697734678
20	0.6688804868
21	0.6681615218
22	0.6673603592
23	0.6664813326
24	0.6656936642
25	0.6649456417
26	0.6641226184
27	0.6634903659
28	0.6626932533
29	0.6619540436
30	0.6612693987
31	0.6604774776
32	0.6598077692
33	0.6591578949
34	0.6584305888
35	0.6577099247
36	0.6569336978
37	0.6562015326
38	0.6554900646
39	0.6547127805
40	0.6541019532
41	0.6535912385
42	0.653000171
43	0.6522928581
44	0.6516586586
45	0.6510589117
46	0.6504807598
47	0.6498886812
48	0.6492250504
49	0.6486392123
50	0.6480689282
51	0.647478042
52	0.6468949597
53	0.6464242723
54	0.645754784
55	0.6451973417
56	0.644619807
57	0.6440622184
58	0.6435434454
59	0.643027832
60	0.6423045587
61	0.6416879461
62	0.6411640463
63	0.6407011865
64	0.6401666375
65	0.6396093489
66	0.6390380302
67	0.6384716998
68	0.6378429758
69	0.63725132
70	0.6367583445
71	0.6361327378
72	0.6356847575
73	0.6351675987
74	0.6346969414
75	0.6342255276
76	0.6337181388
77	0.6332292923
78	0.6327269122
79	0.6321272143
80	0.6317577213
81	0.6312571148
82	0.6307449182
83	0.6301574743
84	0.6298178466
85	0.6294064821
86	0.6289209934
87	0.6284439012
88	0.6279888993
89	0.6276037264
90	0.6271500826
91	0.6266541051
92	0.6261448264
93	0.6256680803
94	0.6253051687
95	0.6248905123
96	0.6244960655
97	0.624004591
98	0.6236256151
99	0.6231543514
100	0.622836499
101	0.6223456817
102	0.6219017795
103	0.6215428326
104	0.6210776007
105	0.620692744
106	0.6203948328
107	0.6199813843
108	0.6195112069
109	0.6191526362
110	0.6187540149
111	0.6183048399
112	0.6178944871
113	0.6174013206
114	0.6170282439
115	0.616702616
116	0.6163486862
117	0.6159311191
118	0.6154985815
119	0.6151724969
120	0.6148025293
121	0.6144402099
122	0.6141109667
123	0.6137060321
124	0.6133609242
125	0.6129302827
126	0.6126020036
127	0.6122900049
128	0.6119379251
129	0.6114730844
130	0.6109595634
131	0.6104933921
132	0.6102486856
133	0.6098777385
134	0.6094829515
135	0.6091040498
136	0.6086473491
137	0.6082705126
138	0.6078819439
139	0.6074230739
140	0.6071078936
141	0.6066116669
142	0.6063330962
143	0.6059682715
144	0.6056367754
145	0.6053098662
146	0.6049809106
147	0.6046496873
148	0.6043876982
149	0.6041457851
150	0.6037932036
151	0.6034848859
152	0.6030344513
153	0.6027114869
154	0.6024149897
155	0.6021547552
156	0.6018089975
157	0.6014020384
158	0.601072725
159	0.6007887618
160	0.6004211852
161	0.6000491812
162	0.5997611719
163	0.599343612
164	0.5990250393
165	0.5986458004
166	0.5983256316
167	0.5978882583
168	0.5975424801
169	0.5971606744
170	0.5969238448
171	0.5966510462
172	0.5963627179
173	0.5960449071
174	0.5956484258
175	0.5953589587
176	0.59500287
177	0.5947590515
178	0.5944184982
179	0.5940831598
180	0.5937858692
181	0.5934531346
182	0.5931362077
183	0.5928263018
184	0.5925204965
185	0.5921538218
186	0.5918870682
187	0.5915143446
188	0.5912319468
189	0.5909224798
190	0.5905019134
191	0.590236678
192	0.5899166242
193	0.5895852226
194	0.5893094613
195	0.5889361544
196	0.5884311757
197	0.5881152291
198	0.587769178
199	0.5873289106
200	0.5870679351
201	0.5868135686
202	0.586417527
203	0.5860825877
204	0.5857999689
205	0.5855514011
206	0.5852458275
207	0.5848742622
208	0.5845003508
209	0.5841567273
210	0.5837778535
211	0.5835672845
212	0.5831607158
213	0.5828788067
214	0.582454841
215	0.5821431418
216	0.5817730417
217	0.5815018297
218	0.5811418449
219	0.5808557341
220	0.5805377662
221	0.580282858
222	0.5798573992
223	0.579509687
224	0.5792809947
225	0.5790153467
226	0.5786670103
227	0.5784466957
228	0.5781582437
229	0.5778419169
230	0.5775469571
231	0.5770876537
232	0.5768656477
233	0.5766393378
234	0.5763792195
235	0.5760060929
236	0.5756089154
237	0.5752514813
238	0.5749544137
239	0.5746820048
240	0.5743134267
241	0.5739711457
242	0.5737054893
243	0.573322978
244	0.5729552334
245	0.5725139214
246	0.5721525084
247	0.5718426652
248	0.5715765785
249	0.5712916478
250	0.5709662994
251	0.5707454225
252	0.5704855111
253	0.5701615935
254	0.5698622647
255	0.5695393023
256	0.5691427584
257	0.5687722945
258	0.5684438062
259	0.5680633071
260	0.5677614082
261	0.567343409
262	0.5670225166
263	0.5666556246
264	0.5662822584
265	0.5658585578
266	0.5654326995
267	0.5649286174
268	0.5644961208
269	0.5641844286
