iter	Passed	Remaining
400	31136	46510
401	31201	46414
402	31266	46317
403	31345	46242
404	31419	46158
405	31482	46060
406	31550	45969
407	31621	45882
408	31685	45785
409	31757	45699
410	31821	45602
411	31895	45520
412	31963	45429
413	32037	45347
414	32104	45256
415	32177	45172
416	32242	45077
417	32313	44991
418	32383	44904
419	32446	44806
420	32514	44717
421	32585	44631
422	32643	44528
423	32710	44437
424	32776	44344
425	32865	44283
426	32952	44219
427	33037	44152
428	33128	44094
429	33270	44102
430	33384	44074
431	33452	43983
432	33517	43890
433	33583	43798
434	33678	43743
435	33760	43672
436	33834	43590
437	33932	43538
438	34003	43452
439	34074	43367
440	34148	43285
441	34216	43196
442	34279	43100
443	34365	43033
444	34435	42947
445	34501	42855
446	34567	42765
447	34640	42682
448	34701	42584
449	34765	42491
450	34832	42400
451	34896	42307
452	34962	42217
453	35031	42130
454	35098	42040
455	35166	41952
456	35229	41859
457	35290	41762
458	35356	41672
459	35420	41580
460	35490	41494
461	35560	41410
462	35626	41320
463	35713	41255
464	35782	41168
465	35864	41097
466	35939	41018
467	36138	41079
468	36302	41101
469	36434	41085
470	36499	40994
471	36566	40905
472	36634	40817
473	36698	40724
474	36763	40632
475	36829	40543
476	36892	40449
477	36969	40372
478	37035	40282
479	37107	40199
480	37176	40113
481	37239	40021
482	37312	39939
483	37377	39849
484	37441	39757
485	37507	39667
486	37572	39578
487	37643	39494
488	37704	39400
489	37768	39310
490	37830	39216
491	37895	39127
492	37959	39037
493	38027	38951
494	38090	38859
495	38153	38769
496	38223	38684
497	38311	38619
498	38376	38530
499	38442	38442
500	38504	38350
501	38570	38263
502	38640	38179
503	38703	38088
504	38772	38004
505	38834	37913
506	38900	37826
507	38964	37737
508	39031	37651
509	39103	37570
510	39169	37483
511	39234	37395
512	39299	37307
513	39362	37218
514	39430	37133
515	39492	37043
516	39556	36955
517	39622	36868
518	39689	36783
519	39753	36695
520	39818	36608
521	39881	36520
522	39945	36431
523	40021	36355
524	40083	36266
525	40167	36196
526	40238	36115
527	40317	36041
528	40380	35952
529	40450	35870
530	40519	35788
531	40581	35699
532	40645	35612
533	40711	35527
534	40775	35440
535	40838	35352
536	40905	35268
537	40983	35193
538	41046	35106
539	41116	35025
540	41183	34941
541	41250	34857
542	41315	34771
543	41384	34689
544	41448	34603
545	41524	34527
546	41589	34442
547	41651	34355
548	41724	34276
549	41786	34188
550	41855	34107
551	41920	34022
552	41989	33941
553	42062	33862
554	42123	33774
555	42197	33697
556	42274	33622
557	42343	33541
558	42411	33458
559	42475	33373
560	42537	33286
561	42602	33202
562	42663	33115
563	42737	33038
564	42803	32955
565	42872	32873
566	42938	32790
567	43009	32711
568	43074	32627
569	43143	32547
570	43219	32471
571	43282	32386
572	43358	32310
573	43428	32230
574	43500	32152
575	43560	32065
576	43622	31979
577	43685	31894
578	43756	31815
579	43818	31730
580	43880	31645
581	43946	31562
582	44017	31483
583	44084	31402
584	44157	31325
585	44228	31247
586	44303	31170
587	44380	31096
588	44445	31013
589	44518	30936
590	44581	30852
591	44638	30764
592	44707	30684
593	44768	30599
594	44832	30515
595	44894	30431
596	44956	30347
597	45022	30266
598	45091	30186
599	45160	30107
600	45230	30028
601	45294	29945
602	45370	29870
603	45434	29788
604	45503	29708
605	45569	29627
606	45631	29543
607	45707	29469
608	45771	29386
609	45849	29313
610	45915	29232
611	45989	29156
612	46056	29076
613	46122	28995
614	46197	28920
615	46274	28846
616	46349	28771
617	46415	28690
618	46477	28607
619	46540	28525
620	46604	28443
621	46669	28361
622	46738	28282
623	46805	28203
624	46869	28121
625	46941	28044
626	47006	27964
627	47067	27880
628	47128	27797
629	47192	27716
630	47259	27636
631	47323	27555
632	47399	27480
633	47462	27399
634	47528	27319
635	47592	27238
636	47654	27156
637	47712	27072
638	47783	26995
639	47850	26915
640	47916	26836
641	47990	26761
642	48056	26681
643	48134	26608
644	48196	26526
645	48266	26449
646	48340	26374
647	48410	26297
648	48472	26215
649	48541	26137
650	48601	26055
651	48671	25978
652	48739	25900
653	48816	25826
654	48878	25745
655	48941	25664
656	49008	25586
657	49070	25504
658	49146	25430
659	49212	25351
660	49282	25274
661	49357	25200
662	49436	25128
663	49508	25052
664	49575	24974
665	49652	24900
666	49714	24820
667	49782	24742
668	49850	24664
669	49912	24583
670	49996	24513
671	50059	24433
672	50126	24355
673	50197	24279
674	50263	24201
675	50330	24122
676	50418	24055
677	50483	23976
678	50557	23901
679	50619	23820
680	50682	23740
681	50756	23666
682	50826	23590
683	50890	23510
684	50962	23435
685	51032	23358
686	51098	23280
687	51161	23201
688	51224	23121
689	51290	23043
690	51355	22965
691	51430	22890
692	51491	22810
693	51561	22734
694	51628	22656
695	51686	22575
696	51752	22497
697	51818	22420
698	51880	22340
699	51941	22260
700	52005	22181
701	52066	22102
702	52130	22023
703	52193	21944
704	52256	21866
705	52318	21786
706	52393	21713
707	52460	21636
708	52532	21561
709	52615	21490
710	52684	21414
711	52750	21337
712	52817	21260
713	52891	21186
714	52977	21116
715	53041	21038
716	53105	20960
717	53167	20882
718	53230	20803
719	53294	20725
720	53364	20649
721	53431	20573
722	53497	20496
723	53559	20417
724	53627	20341
725	53694	20264
726	53771	20191
727	53840	20116
728	53922	20045
729	53986	19967
730	54062	19894
731	54127	19817
732	54188	19738
733	54264	19665
734	54360	19599
735	54430	19524
736	54498	19447
737	54570	19373
738	54643	19298
739	54715	19224
740	54784	19148
741	54862	19076
742	54930	19000
743	55007	18927
