iter	Passed	Remaining
399	37646	56469
400	37730	56360
401	37822	56263
402	37906	56154
403	37989	56043
404	38079	55944
405	38160	55830
406	38236	55711
407	38317	55597
408	38409	55500
409	38488	55385
410	38578	55286
411	38656	55170
412	38738	55058
413	38822	54951
414	38902	54837
415	38981	54723
416	39065	54616
417	39147	54507
418	39230	54397
419	39308	54283
420	39395	54179
421	39493	54092
422	39585	53996
423	39680	53905
424	39775	53814
425	39873	53726
426	39952	53612
427	40036	53506
428	40115	53393
429	40202	53292
430	40284	53183
431	40390	53106
432	40479	53007
433	40566	52904
434	40661	52813
435	40765	52733
436	40843	52620
437	40932	52521
438	41016	52415
439	41101	52311
440	41187	52207
441	41277	52110
442	41356	51999
443	41447	51902
444	41526	51791
445	41603	51677
446	41678	51562
447	41761	51456
448	41869	51380
449	41959	51283
450	42043	51179
451	42126	51073
452	42210	50969
453	42305	50878
454	42395	50781
455	42475	50672
456	42566	50576
457	42659	50484
458	42742	50378
459	42827	50275
460	42903	50162
461	42986	50057
462	43071	49955
463	43158	49855
464	43239	49748
465	43327	49649
466	43416	49552
467	43494	49442
468	43579	49341
469	43661	49235
470	43748	49135
471	43828	49028
472	43906	48919
473	43993	48819
474	44082	48722
475	44162	48615
476	44235	48501
477	44324	48404
478	44414	48309
479	44498	48206
480	44584	48107
481	44669	48005
482	44754	47904
483	44834	47798
484	44920	47699
485	45000	47593
486	45086	47493
487	45168	47389
488	45247	47282
489	45364	47216
490	45460	47126
491	45540	47021
492	45621	46917
493	45703	46813
494	45793	46718
495	45889	46629
496	45980	46536
497	46070	46440
498	46162	46347
499	46255	46255
500	46366	46181
501	46462	46092
502	46551	45996
503	46640	45899
504	46724	45799
505	46810	45700
506	46897	45602
507	46981	45501
508	47060	45396
509	47139	45291
510	47220	45187
511	47302	45085
512	47390	44989
513	47474	44887
514	47553	44783
515	47638	44684
516	47732	44593
517	47813	44490
518	47902	44394
519	47986	44295
520	48088	44211
521	48166	44106
522	48251	44007
523	48336	43908
524	48416	43805
525	48487	43693
526	48569	43592
527	48647	43487
528	48743	43398
529	48821	43294
530	48911	43200
531	48991	43097
532	49069	42993
533	49146	42888
534	49227	42786
535	49298	42676
536	49386	42580
537	49468	42480
538	49554	42383
539	49647	42292
540	49737	42199
541	49824	42102
542	49902	41998
543	49995	41908
544	50072	41803
545	50155	41704
546	50235	41602
547	50335	41517
548	50413	41414
549	50492	41311
550	50569	41208
551	50661	41116
552	50737	41011
553	50812	40906
554	50885	40800
555	50967	40700
556	51045	40597
557	51123	40495
558	51217	40406
559	51313	40317
560	51398	40220
561	51491	40130
562	51579	40036
563	51666	39940
564	51777	39864
565	51888	39786
566	51971	39688
567	52054	39590
568	52142	39496
569	52227	39399
570	52322	39310
571	52410	39216
572	52489	39115
573	52585	39026
574	52665	38926
575	52764	38840
576	52853	38747
577	52952	38660
578	53043	38568
579	53133	38476
580	53218	38379
581	53337	38307
582	53415	38206
583	53505	38113
584	53584	38012
585	53656	37907
586	53731	37804
587	53820	37710
588	53901	37611
589	53982	37513
590	54064	37415
591	54146	37316
592	54240	37227
593	54324	37130
594	54405	37032
595	54479	36928
596	54571	36838
597	54650	36738
598	54725	36636
599	54812	36541
600	54905	36451
601	54996	36359
602	55069	36256
603	55144	36154
604	55238	36064
605	55320	35967
606	55399	35868
607	55481	35770
608	55583	35686
609	55664	35588
610	55737	35485
611	55811	35383
612	55901	35291
613	55973	35188
614	56052	35089
615	56131	34990
616	56212	34893
617	56296	34798
618	56375	34699
619	56463	34606
620	56542	34508
621	56621	34409
622	56699	34311
623	56779	34213
624	56860	34116
625	56941	34019
626	57028	33925
627	57109	33829
628	57189	33731
629	57287	33645
630	57375	33552
631	57462	33458
632	57583	33385
633	57665	33289
634	57747	33193
635	57821	33092
636	57898	32994
637	57972	32893
638	58058	32799
639	58146	32707
640	58230	32612
641	58314	32517
642	58400	32424
643	58480	32327
644	58563	32232
645	58644	32136
646	58723	32039
647	58808	31945
648	58910	31860
649	59012	31775
650	59123	31696
651	59219	31607
652	59334	31530
653	59421	31436
654	59524	31352
655	59614	31261
656	59714	31175
657	59811	31087
658	59902	30996
