iter	Passed	Remaining
681	24236	11300
682	24261	11260
683	24293	11223
684	24322	11184
685	24352	11146
686	24395	11114
687	24429	11078
688	24461	11041
689	24490	11003
690	24545	10976
691	24578	10939
692	24612	10903
693	24634	10861
694	24659	10821
695	24689	10783
696	24716	10744
697	24739	10704
698	24769	10666
699	24791	10624
700	24818	10585
701	24844	10546
702	24869	10506
703	24897	10468
704	24923	10428
705	24948	10389
706	24975	10350
707	25001	10311
708	25026	10271
709	25048	10231
710	25078	10193
711	25102	10153
712	25123	10112
713	25148	10073
714	25176	10035
715	25205	9997
716	25233	9959
717	25259	9921
718	25281	9880
719	25306	9841
720	25331	9802
721	25358	9764
722	25385	9725
723	25412	9687
724	25439	9649
725	25466	9611
726	25490	9572
727	25520	9535
728	25542	9495
729	25570	9457
730	25594	9418
731	25620	9380
732	25648	9342
733	25670	9303
734	25695	9264
735	25722	9226
736	25746	9187
737	25771	9149
738	25796	9110
739	25819	9071
740	25849	9035
741	25874	8996
742	25899	8958
743	25926	8920
744	25951	8882
745	25971	8842
746	25993	8803
747	26022	8767
748	26052	8730
749	26079	8693
750	26107	8656
751	26132	8618
752	26158	8580
753	26185	8543
754	26211	8505
755	26238	8468
756	26266	8431
757	26291	8393
758	26318	8356
759	26342	8318
760	26372	8282
761	26396	8244
762	26420	8206
763	26444	8168
764	26470	8131
765	26495	8093
766	26522	8057
767	26550	8020
768	26577	7983
769	26602	7946
770	26627	7908
771	26652	7871
772	26681	7835
773	26704	7797
774	26723	7758
775	26751	7722
776	26774	7684
777	26801	7647
778	26828	7611
779	26853	7573
780	26881	7537
781	26903	7500
782	26930	7463
783	26953	7425
784	26981	7389
785	27008	7353
786	27039	7318
787	27063	7281
788	27087	7244
789	27113	7207
790	27138	7170
791	27162	7133
792	27187	7096
793	27212	7060
794	27239	7024
795	27264	6987
796	27288	6950
797	27313	6914
798	27340	6877
799	27365	6841
800	27389	6804
801	27414	6768
802	27440	6731
803	27465	6695
804	27490	6659
805	27516	6623
806	27545	6587
807	27570	6551
808	27598	6515
809	27623	6479
810	27650	6443
811	27674	6407
812	27698	6371
813	27725	6335
814	27749	6298
815	27777	6263
816	27801	6227
817	27828	6191
818	27850	6154
819	27876	6119
820	27902	6083
821	27928	6047
822	27952	6011
823	27979	5976
824	28004	5940
825	28037	5906
826	28057	5869
827	28083	5833
828	28109	5798
829	28137	5763
830	28164	5727
831	28191	5692
832	28217	5657
833	28245	5622
834	28273	5586
835	28298	5551
836	28324	5516
837	28355	5481
838	28383	5446
839	28408	5411
840	28436	5376
841	28460	5340
842	28487	5305
843	28512	5270
844	28538	5234
845	28566	5200
846	28595	5165
847	28623	5130
848	28655	5096
849	28684	5062
850	28714	5027
851	28742	4992
852	28769	4957
853	28794	4922
854	28819	4887
855	28845	4852
856	28873	4817
857	28898	4782
858	28924	4747
859	28949	4712
860	28981	4678
861	29016	4645
862	29042	4610
863	29067	4575
864	29092	4540
865	29128	4507
866	29172	4475
867	29210	4442
868	29284	4414
869	29321	4381
870	29341	4345
871	29365	4310
872	29389	4275
873	29414	4240
874	29437	4205
875	29461	4170
876	29485	4135
877	29508	4100
878	29530	4065
879	29555	4030
880	29588	3996
881	29620	3962
882	29650	3928
883	29684	3895
884	29738	3864
885	29769	3830
886	29796	3795
887	29827	3761
888	29858	3728
889	29886	3693
890	29916	3659
891	29940	3625
892	29967	3590
893	29994	3556
894	30019	3521
895	30046	3487
896	30074	3453
897	30102	3419
898	30128	3384
899	30153	3350
900	30181	3316
901	30210	3282
902	30233	3247
903	30261	3213
904	30287	3179
905	30312	3145
906	30339	3110
907	30363	3076
908	30391	3042
909	30414	3008
910	30444	2974
911	30474	2940
912	30500	2906
913	30525	2872
914	30548	2837
915	30573	2803
916	30597	2769
917	30625	2735
918	30650	2701
919	30677	2667
920	30702	2633
921	30727	2599
922	30755	2565
923	30782	2531
924	30808	2497
925	30835	2464
