iter	Logloss
359	0.5104481473
360	0.5101567556
361	0.5099139543
362	0.5097272373
363	0.5095348546
364	0.509309795
365	0.5089542231
366	0.5086267836
367	0.5082559002
368	0.507885995
369	0.507587952
370	0.5073243391
371	0.5070746909
372	0.5068297302
373	0.506536954
374	0.5062706325
375	0.5059922047
376	0.5056870139
377	0.5053348805
378	0.5050792807
379	0.504828707
380	0.5045101685
381	0.5042599409
382	0.5040439102
383	0.5037435723
384	0.5035665689
385	0.5032624766
386	0.502963147
387	0.5026466099
388	0.5024031013
389	0.502056024
390	0.5017299539
391	0.5014360642
392	0.5011843469
393	0.500845057
394	0.5005757033
395	0.5002887733
396	0.5000026409
397	0.4997378618
398	0.4995389408
399	0.49924235
400	0.4991038922
401	0.4988036522
402	0.4985765837
403	0.4982633722
404	0.497979324
405	0.4977739699
406	0.4975181294
407	0.4973044687
408	0.4970957965
409	0.4967974525
410	0.4965404157
411	0.4962488584
412	0.4960466043
413	0.4957636922
414	0.4954655213
415	0.4952717316
416	0.4950981968
417	0.4948449069
418	0.4947083528
419	0.494540002
420	0.4942786915
421	0.4939998499
422	0.493725613
423	0.4935317632
424	0.4932108019
425	0.4929562405
426	0.4927041394
427	0.492472263
428	0.4922031425
429	0.4920705385
430	0.4918370219
431	0.4914948428
432	0.4913233921
433	0.4910993632
434	0.4907936232
435	0.4904777331
436	0.4901894714
437	0.4899696486
438	0.4898531987
439	0.4896395456
440	0.4894190531
441	0.4891854461
442	0.488960379
443	0.4886576937
444	0.4885133672
445	0.4882097715
446	0.487889066
447	0.487749412
448	0.4875717615
449	0.4873562273
450	0.4870422333
451	0.4868478944
452	0.4866593942
453	0.4864553869
454	0.4861938507
455	0.4859883912
456	0.4858401372
457	0.4856573026
458	0.4853617651
459	0.4851644016
460	0.4849063189
461	0.4846729828
462	0.4844890873
463	0.4842330812
464	0.4839331422
465	0.4836231209
466	0.4834593974
467	0.4832549763
468	0.4830676197
469	0.4828327487
470	0.482571378
471	0.4822390479
472	0.4819277175
473	0.4817229427
474	0.4814735127
475	0.4811758233
476	0.4809167249
477	0.4806668434
478	0.4804618881
479	0.4801847921
480	0.4800347473
481	0.4797998688
482	0.4795282353
483	0.4792905277
484	0.4790629927
485	0.47881196
486	0.4785873067
487	0.4782944704
488	0.4780757084
489	0.4777826539
490	0.4775660137
491	0.4774093703
492	0.4771311081
493	0.4769433377
494	0.4766986854
495	0.4765646745
496	0.4763348371
497	0.4760276524
498	0.4758597756
499	0.4756600344
500	0.475467253
501	0.4752915813
502	0.475104601
503	0.4749586117
504	0.4747141024
505	0.4745827699
506	0.474389507
507	0.4741220042
508	0.473898976
509	0.4735657731
510	0.4732617034
511	0.4730808928
512	0.4728690604
513	0.4725933489
514	0.472356785
515	0.4720929313
516	0.4718494227
517	0.4716267031
518	0.4713900639
519	0.4711798794
520	0.4710092338
521	0.4707196253
522	0.4704787651
523	0.4702708378
524	0.4700641519
525	0.4698686167
526	0.4696605464
527	0.4695092527
528	0.4693190972
529	0.4691241789
530	0.4688618376
531	0.4686811699
532	0.4684735962
533	0.4681746955
534	0.468017232
535	0.4678199211
536	0.467645521
537	0.4674534468
538	0.4671821218
539	0.4669859546
540	0.4668116297
541	0.4666031606
542	0.4663387502
543	0.4661424249
544	0.4659009554
545	0.4656843904
546	0.4655148057
547	0.4652292902
548	0.4651001473
549	0.4649283355
550	0.4647493381
551	0.4645929581
552	0.4643440247
553	0.46415961
554	0.4639411415
555	0.4636495993
556	0.4633390588
557	0.4631210718
558	0.4628057988
559	0.4625235864
560	0.4622411408
561	0.4620730082
562	0.4617409339
563	0.4614746801
564	0.4612661734
565	0.4610903512
566	0.4609964209
567	0.4606922533
568	0.4605981951
569	0.4603471474
570	0.4602054543
571	0.4599680327
572	0.4597201902
573	0.4595556993
574	0.459395956
575	0.4592712372
576	0.4591231863
577	0.458812977
578	0.4586303756
579	0.4584158422
580	0.4581995631
581	0.4580471257
582	0.4577737616
583	0.4575544278
584	0.4574080021
585	0.457154163
586	0.4569055907
587	0.4566792069
588	0.4564116363
589	0.4562856535
590	0.4560583668
591	0.4558783085
592	0.4557244265
593	0.4554247282
594	0.4552252354
595	0.4549571005
596	0.4546663559
597	0.4544659601
598	0.4541457513
599	0.4538968705
600	0.4536932018
601	0.4535568809
602	0.4533221153
603	0.4531398976
604	0.4529652266
605	0.4527495194
606	0.4525161984
607	0.4523401881
608	0.4521834695
609	0.4519155077
610	0.4516653178
611	0.4514329448
612	0.4513359597
613	0.4511009231
614	0.4508916866
615	0.4506851362
616	0.4504257067
617	0.4501460675
618	0.4499261017
619	0.4496727291
620	0.4495328493
621	0.4493112357
622	0.449083648
623	0.4488411627
624	0.4485618396
625	0.4483806678
626	0.4481492202
627	0.4479402922
628	0.4477076784
629	0.4474991116
630	0.4472542261
631	0.4471384308
632	0.4470643264
633	0.446805085
634	0.4465398092
635	0.4462674685
636	0.446059195
637	0.4459100832
638	0.445710929
639	0.4454727474
640	0.4452789126
641	0.445080285
642	0.4448838695
643	0.4446741589
644	0.4444904515
645	0.4442867678
646	0.4441196284
647	0.4438628022
648	0.4436230782
649	0.4433592621
650	0.4432402842
651	0.4430374281
652	0.4429253347
653	0.4426874541
654	0.4425155218
655	0.4422809669
656	0.4420921807
657	0.4419308724
658	0.4417115085
659	0.4414296498
660	0.4412368458
661	0.4410457273
662	0.4408082605
663	0.4406792229
664	0.4405083515
665	0.4402854739
666	0.4400312661
667	0.4398274318
668	0.4395398548
669	0.4393911268
670	0.4391977058
671	0.4389924119
672	0.4388910704
673	0.4386508648
674	0.4384469854
675	0.4383191291
676	0.4381894746
677	0.4379806142
678	0.4378609366
679	0.4376883272
680	0.4374904144
681	0.4373612338
682	0.4371689038
683	0.4369481104
684	0.4367003657
685	0.4364902639
686	0.4362501035
687	0.4360449526
688	0.4357816707
689	0.4355758201
690	0.4353496394
691	0.4351710408
692	0.4349909525
693	0.43478766
694	0.4345331963
695	0.4344194025
696	0.4342168548
697	0.4339392171
698	0.4336945272
699	0.4335517959
700	0.4333744764
701	0.4331803482
702	0.4330142245
703	0.4329105505
704	0.4326794942
705	0.4325073363
706	0.4323245242
707	0.4321336389
708	0.4319231082
709	0.4316935944
710	0.4315659713
711	0.4313048865
712	0.4311691374
713	0.4309847905
714	0.4307643582
715	0.4306031402
716	0.4304480393
717	0.4301967583
718	0.430016354
719	0.4298994903
720	0.4296687275
721	0.4295073741
722	0.4292964597
723	0.4291295234
724	0.4289572375
725	0.4288108871
726	0.4285717199
727	0.4283632959
728	0.4282117765
729	0.4280064449
730	0.4278443015
731	0.4277107269
732	0.4276223568
733	0.4274668496
734	0.4271873158
735	0.4268949911
736	0.426722171
737	0.426561412
738	0.4262834658
739	0.4260570142
740	0.4257935594
741	0.4256085277
742	0.4253873204
743	0.4252597199
744	0.4251014514
745	0.424925727
746	0.4248024002
747	0.4245952102
748	0.4244647807
749	0.4242799296
750	0.4240571423
751	0.4238987759
752	0.4237114344
753	0.4236108152
754	0.4234447517
755	0.4232465831
756	0.4229776055
757	0.4227790155
758	0.4226552072
759	0.4225248152
760	0.4224090877
761	0.4222450557
762	0.4220364362
763	0.4219273599
764	0.4217653444
765	0.4215961434
766	0.421428086
767	0.4212266143
768	0.4210122765
769	0.4208445652
770	0.4207021348
771	0.4205440017
772	0.4204308098
773	0.4202866564
774	0.4201923122
775	0.4199551313
776	0.4197967424
777	0.419680112
778	0.4195266588
779	0.419305143
780	0.4190641475
781	0.4188735179
782	0.4187006979
783	0.4184914538
784	0.4182632868
785	0.4180615593
786	0.4179342748
787	0.4177816643
788	0.4175692677
789	0.4174323524
790	0.417166076
791	0.4169112663
792	0.416773561
793	0.4165228217
794	0.4163082356
795	0.4161292909
796	0.4160150833
797	0.4159470357
798	0.4157489272
799	0.4155630529
800	0.415396854
801	0.415299124
802	0.4150912042
803	0.4148651364
804	0.4147326076
805	0.4146079415
806	0.4144339853
807	0.4142752653
808	0.4140859976
809	0.4139678173
810	0.4138469734
811	0.4136329139
812	0.4134153182
813	0.4131946075
814	0.412945516
815	0.4127652998
816	0.4125705471
817	0.4124408624
818	0.4123557427
819	0.4120927318
820	0.411918437
821	0.4117421333
822	0.4115350938
823	0.4112670417
824	0.4111092998
825	0.4109403772
826	0.4107156185
827	0.4105966481
828	0.4104521712
829	0.4102564404
830	0.4100987361
831	0.4099470135
832	0.4097804007
833	0.409590328
834	0.4094119025
835	0.4091990243
836	0.4090350751
837	0.4088615553
838	0.4086611821
839	0.4085540245
840	0.4083404315
841	0.4081711628
842	0.4080474146
843	0.4079068201
844	0.4077679561
845	0.4075955423
846	0.4074506741
847	0.4072651082
848	0.4071513972
849	0.4069427325
850	0.4067108711
851	0.4065817884
852	0.4064131667
853	0.4062645816
854	0.4060965694
855	0.4058373054
856	0.4055913741
857	0.4054002705
858	0.4053000651
859	0.4051438206
860	0.4049034946
861	0.404685771
862	0.4046125017
863	0.4044834491
864	0.4043397019
865	0.4042025835
866	0.4040708448
867	0.4039053832
868	0.4037202989
869	0.4035012285
870	0.4033559239
871	0.4032040432
872	0.4030319304
873	0.4028910349
874	0.4027887604
875	0.4026344796
876	0.4023860578
877	0.4021542566
878	0.4020014279
879	0.4018443557
880	0.40162129
881	0.4014787317
882	0.4013675562
883	0.4011944728
884	0.401032382
885	0.4008637829
886	0.400706673
887	0.4005579826
888	0.4003792862
889	0.4002536345
890	0.4001287351
891	0.3999107632
892	0.3997969768
893	0.3996386556
894	0.3995185641
895	0.3993357973
896	0.3991378769
897	0.3990301399
898	0.3988782367
899	0.3987089454
900	0.3986353677
901	0.3984660162
902	0.3983178223
903	0.3981575072
904	0.3980439015
905	0.3979007036
906	0.3977611775
907	0.3976178592
908	0.3974831485
909	0.3973249853
910	0.3972057139
911	0.3970193957
912	0.3968743093
913	0.3966496936
914	0.3964265827
915	0.3962181889
916	0.3960602363
917	0.3958567106
918	0.3956789999
919	0.3955608044
920	0.3954263571
921	0.3952810148
922	0.3951447391
923	0.3950057773
924	0.3948216561
925	0.3947050106
926	0.3944901611
927	0.3943410719
928	0.3941787479
929	0.3940654807
930	0.3939117492
931	0.3938908248
932	0.3937227674
933	0.3936075214
934	0.3934455435
935	0.393324504
936	0.3930846596
937	0.3928713751
938	0.3926715587
939	0.3924885586
940	0.3923222619
941	0.392142294
942	0.3919613705
943	0.3917448958
944	0.3915501657
945	0.3913886693
946	0.3912742058
947	0.3910804086
948	0.3909468491
949	0.3907905443
950	0.390638596
951	0.3905277741
952	0.3904326776
953	0.390328838
954	0.3902189642
955	0.3901394876
956	0.3899100038
957	0.3897080882
958	0.3894699819
959	0.3893515231
960	0.3892159547
961	0.3890952236
962	0.3888907197
963	0.3888776806
964	0.3887359198
965	0.3886404997
966	0.3884240626
967	0.3882258037
968	0.3880220372
969	0.3878952041
970	0.3877224894
971	0.3875113117
972	0.3873437509
973	0.387185362
974	0.3870737952
975	0.3869549678
976	0.3867616747
977	0.3865873348
978	0.3864237768
979	0.386262288
980	0.3861695389
981	0.3860565276
982	0.3859060615
983	0.3856811523
984	0.3855048261
985	0.3854175771
986	0.3852539213
987	0.3850605605
988	0.3850497635
989	0.3849114262
990	0.3847293139
991	0.3845937755
992	0.3844520749
993	0.384430037
994	0.384298223
995	0.3841607209
996	0.3840242119
997	0.3838693969
998	0.3836516431
999	0.3835535745
