iter	Passed	Remaining
151	3846	21457
152	3871	21433
153	3893	21386
154	3919	21365
155	3943	21337
156	3968	21310
157	3992	21277
158	4017	21249
159	4039	21208
160	4064	21181
161	4087	21145
162	4108	21099
163	4134	21074
164	4156	21032
165	4179	20997
166	4202	20962
167	4226	20929
168	4251	20904
169	4274	20871
170	4298	20839
171	4321	20802
172	4346	20778
173	4374	20765
174	4397	20729
175	4417	20681
176	4443	20659
177	4466	20626
178	4489	20593
179	4512	20556
180	4536	20528
181	4558	20488
182	4581	20456
183	4605	20426
184	4628	20388
185	4651	20356
186	4675	20327
187	4699	20296
188	4723	20268
189	4745	20232
190	4769	20202
191	4792	20169
192	4816	20137
193	4838	20103
194	4859	20061
195	4883	20032
196	4907	20004
197	4932	19979
198	4954	19941
199	4976	19907
200	5003	19887
201	5027	19860
202	5049	19823
203	5073	19795
204	5098	19771
205	5122	19744
206	5148	19723
207	5170	19688
208	5195	19662
209	5219	19634
210	5243	19607
211	5266	19574
212	5290	19548
213	5314	19520
214	5340	19500
215	5366	19478
216	5389	19445
217	5411	19413
218	5434	19381
219	5459	19355
220	5481	19322
221	5505	19292
222	5527	19260
223	5552	19235
224	5576	19206
225	5601	19182
226	5623	19149
227	5648	19126
228	5672	19097
229	5694	19063
230	5717	19034
231	5743	19014
232	5766	18982
233	5788	18948
234	5809	18913
235	5835	18891
236	5859	18864
237	5884	18838
238	5908	18812
239	5931	18784
240	5954	18751
241	5979	18728
242	6002	18699
243	6023	18662
244	6046	18633
245	6070	18605
246	6092	18573
247	6115	18542
248	6139	18518
249	6163	18491
250	6189	18471
251	6210	18435
252	6233	18403
253	6258	18381
254	6281	18350
255	6305	18324
256	6332	18308
257	6355	18279
258	6377	18247
259	6403	18224
260	6424	18191
261	6448	18164
262	6473	18140
263	6499	18118
264	6522	18091
265	6545	18060
266	6568	18031
267	6592	18006
268	6617	17981
269	6640	17954
270	6665	17930
271	6687	17899
272	6713	17876
273	6735	17847
274	6758	17817
275	6783	17794
276	6807	17769
277	6832	17745
278	6856	17717
279	6879	17689
280	6903	17665
281	6929	17644
282	6952	17614
283	6976	17588
284	7000	17562
285	7025	17539
286	7050	17515
287	7073	17488
288	7096	17459
289	7122	17437
290	7146	17412
291	7168	17381
292	7192	17354
293	7215	17327
294	7239	17301
295	7265	17280
296	7290	17256
297	7318	17239
298	7343	17215
299	7367	17190
300	7391	17165
301	7415	17138
302	7437	17109
303	7460	17080
304	7484	17055
305	7507	17026
306	7530	16999
307	7555	16975
308	7581	16953
309	7604	16925
310	7626	16896
311	7649	16867
312	7672	16839
313	7697	16816
314	7718	16784
315	7743	16760
316	7766	16732
317	7788	16703
318	7814	16683
319	7840	16661
320	7862	16631
321	7885	16602
322	7909	16577
323	7932	16550
324	7957	16527
325	7980	16498
326	8003	16471
327	8026	16445
328	8049	16416
329	8073	16390
330	8095	16362
331	8118	16335
332	8143	16312
333	8164	16281
334	8188	16254
335	8212	16229
336	8236	16204
337	8259	16176
338	8283	16151
339	8311	16133
340	8334	16106
341	8358	16080
342	8381	16054
343	8403	16025
344	8424	15995
345	8447	15967
346	8470	15939
347	8493	15913
348	8518	15889
349	8540	15860
350	8568	15842
351	8591	15816
352	8614	15790
353	8636	15759
354	8659	15733
355	8681	15704
356	8704	15678
357	8730	15655
358	8753	15629
359	8778	15606
360	8800	15577
361	8824	15553
362	8848	15527
363	8869	15496
364	8894	15474
365	8917	15448
366	8943	15425
367	8967	15400
368	8992	15377
369	9014	15348
370	9037	15323
371	9060	15295
372	9084	15270
373	9110	15248
374	9134	15223
375	9157	15197
376	9180	15171
377	9205	15147
378	9228	15121
379	9252	15096
380	9278	15074
381	9304	15053
382	9329	15029
383	9354	15005
384	9378	14981
385	9403	14957
386	9428	14934
387	9452	14909
388	9476	14885
389	9500	14859
390	9524	14835
391	9551	14813
392	9576	14790
393	9598	14763
394	9625	14742
395	9648	14715
396	9673	14693
397	9696	14666
398	9719	14640
399	9744	14617
400	9767	14590
401	9792	14566
