iter	Logloss
0	0.6417334224
1	0.5975789398
2	0.561231477
3	0.5312940724
4	0.5039935046
5	0.4817265143
6	0.463964522
7	0.4481883524
8	0.4341755111
9	0.4230416758
10	0.4135799949
11	0.4053415191
12	0.3985509324
13	0.3930435571
14	0.3883919748
15	0.3836917678
16	0.3796751733
17	0.376889838
18	0.3734260901
19	0.3708696922
20	0.3685662233
21	0.3665334371
22	0.3646995695
23	0.363061795
24	0.3613231294
25	0.3599971565
26	0.3586358828
27	0.3576708446
28	0.3568755787
29	0.3556941125
30	0.3546501992
31	0.3537662739
32	0.3530225279
33	0.3520884382
34	0.3512405434
35	0.3505416684
36	0.3499819185
37	0.3493894817
38	0.3487239435
39	0.3482192459
40	0.3477750054
41	0.3472150697
42	0.3466744797
43	0.3460776094
44	0.345189358
45	0.3447309899
46	0.3442704517
47	0.343972229
48	0.3435968686
49	0.3432083507
50	0.3425926823
51	0.342122903
52	0.3417081169
53	0.3412743556
54	0.3407720193
55	0.340040485
56	0.3395444445
57	0.3391283448
58	0.3387516881
59	0.3384325762
60	0.3381158008
61	0.3376756548
62	0.3372807149
63	0.3368652669
64	0.3365351167
65	0.336188204
66	0.3359142316
67	0.3356358179
68	0.3352633564
69	0.3348373312
70	0.3345873516
71	0.3343035908
72	0.3339089298
73	0.3335049464
74	0.3331592419
75	0.3328386452
76	0.3326548903
77	0.33233063
78	0.3319116458
79	0.3314208266
80	0.3310679548
81	0.3306760245
82	0.3303449158
83	0.3298686803
84	0.3296118039
85	0.3294221546
86	0.3290568178
87	0.32883901
88	0.3284915343
89	0.3282169741
90	0.3278978232
91	0.3275647621
92	0.3273602904
93	0.3271660671
94	0.3269836491
95	0.3266964264
96	0.3263932449
97	0.3261853007
98	0.3259489922
99	0.3255438908
100	0.3252493319
101	0.324968352
102	0.3246553701
103	0.3243259109
104	0.3240821283
105	0.3238196066
106	0.3236110797
107	0.3233279662
108	0.3231400369
109	0.3228487965
110	0.3225744264
111	0.3223056693
112	0.3221350486
113	0.3219058083
114	0.3217001184
115	0.3215260139
116	0.3212932374
117	0.3209559237
118	0.3206920013
119	0.3204744729
120	0.3202537669
121	0.3198732628
122	0.3196421023
123	0.3194292526
124	0.319279466
125	0.3190594585
126	0.3188166726
127	0.3185899447
128	0.3183915215
129	0.3181415889
130	0.3178791307
131	0.3176242506
132	0.3174526976
133	0.3171205144
134	0.3169175117
135	0.3167331353
136	0.3164286719
137	0.316218711
138	0.3160078337
139	0.3158879949
140	0.3155468094
141	0.3153273485
142	0.3150662593
143	0.3148442775
144	0.3145494737
145	0.3143326324
146	0.3140200149
147	0.3137393529
148	0.3136312504
149	0.3134799473
150	0.3132908317
151	0.3130338605
152	0.3127617915
153	0.3125379999
154	0.3122676631
155	0.3120981875
156	0.3119067
157	0.3117165583
158	0.311536108
159	0.3112057087
160	0.310962042
161	0.3107137027
162	0.3105442133
163	0.3102743328
164	0.3099188106
165	0.3095746678
166	0.3092599509
167	0.3090150673
168	0.3087332798
169	0.3085394537
170	0.3083216927
171	0.3080756538
172	0.3078859562
173	0.3076931157
174	0.3074734855
175	0.3072677522
176	0.3070266976
177	0.3068046451
178	0.3066176606
179	0.306411936
180	0.306221522
181	0.3060032307
182	0.3057935302
183	0.3055786929
184	0.30542101
185	0.3052747511
186	0.3051027891
187	0.3048383844
188	0.3046450768
