iter	Passed	Remaining
400	29826	44553
401	29894	44469
402	29960	44382
403	30024	44294
404	30086	44200
405	30152	44114
406	30214	44022
407	30285	43943
408	30354	43861
409	30421	43776
410	30489	43693
411	30555	43608
412	30627	43531
413	30689	43439
414	30757	43357
415	30826	43276
416	30906	43209
417	30982	43137
418	31055	43063
419	31135	42996
420	31210	42923
421	31281	42844
422	31347	42759
423	31430	42697
424	31495	42611
425	31559	42524
426	31633	42449
427	31703	42369
428	31771	42287
429	31844	42212
430	31915	42135
431	31990	42062
432	32060	41981
433	32118	41886
434	32186	41804
435	32255	41724
436	32312	41629
437	32380	41547
438	32455	41474
439	32521	41390
440	32590	41311
441	32649	41218
442	32715	41134
443	32769	41035
444	32839	40956
445	32912	40882
446	32983	40804
447	33050	40722
448	33113	40636
449	33179	40552
450	33249	40474
451	33313	40388
452	33381	40307
453	33446	40224
454	33512	40140
455	33571	40050
456	33634	39964
457	33701	39883
458	33767	39799
459	33841	39727
460	33909	39647
461	33975	39564
462	34047	39489
463	34110	39403
464	34179	39324
465	34253	39251
466	34319	39169
467	34383	39085
468	34459	39014
469	34526	38934
470	34587	38846
471	34652	38764
472	34711	38674
473	34779	38595
474	34843	38511
475	34908	38428
476	34974	38347
477	35051	38278
478	35117	38196
479	35180	38112
480	35243	38027
481	35306	37943
482	35381	37871
483	35441	37785
484	35509	37705
485	35578	37628
486	35653	37557
487	35729	37486
488	35816	37428
489	35919	37386
490	36014	37335
491	36092	37266
492	36176	37203
493	36254	37134
494	36340	37075
495	36434	37022
496	36506	36947
497	36587	36881
498	36666	36813
499	36741	36741
500	36812	36665
501	36895	36601
502	36965	36524
503	37044	36456
504	37119	36384
505	37178	36296
506	37257	36228
507	37333	36157
508	37401	36079
509	37464	35994
510	37544	35928
511	37623	35859
512	37697	35786
513	37774	35717
514	37839	35635
515	37916	35564
516	37992	35494
517	38068	35422
518	38149	35356
519	38215	35275
520	38281	35195
521	38348	35116
522	38426	35047
523	38501	34974
524	38577	34903
525	38647	34827
526	38716	34749
527	38784	34670
528	38847	34588
529	38921	34515
530	38995	34442
531	39057	34358
532	39129	34284
533	39195	34204
534	39266	34128
535	39339	34055
536	39402	33972
537	39470	33894
538	39540	33818
539	39613	33744
540	39678	33664
541	39749	33589
542	39810	33505
543	39881	33430
544	39950	33352
545	40015	33273
546	40088	33199
547	40160	33124
548	40221	33041
549	40284	32959
550	40356	32886
551	40433	32815
552	40509	32744
553	40572	32663
554	40639	32584
555	40716	32514
556	40785	32437
557	40856	32362
558	40923	32284
559	40993	32209
560	41061	32132
561	41145	32067
562	41242	32012
563	41316	31939
564	41403	31877
565	41484	31809
566	41567	31743
567	41650	31678
568	41727	31607
569	41828	31554
570	41916	31492
571	42006	31431
572	42093	31368
573	42175	31301
574	42264	31238
575	42355	31178
576	42436	31110
577	42537	31057
578	42623	30992
579	42713	30930
580	42800	30866
581	42863	30785
582	42929	30706
583	42998	30628
584	43064	30550
585	43138	30476
586	43213	30404
587	43279	30325
588	43342	30244
589	43412	30168
590	43480	30090
591	43550	30014
592	43617	29936
593	43688	29861
594	43760	29786
595	43830	29710
596	43905	29638
597	43971	29559
598	44049	29489
599	44120	29413
600	44194	29340
601	44267	29266
602	44342	29194
603	44424	29126
604	44500	29054
605	44574	28980
606	44631	28896
607	44698	28818
608	44781	28751
609	44850	28675
610	44916	28596
611	44985	28520
612	45051	28441
613	45121	28366
614	45179	28283
615	45247	28206
616	45309	28125
617	45368	28043
618	45452	27976
619	45524	27902
620	45602	27831
621	45682	27761
622	45752	27686
623	45832	27617
624	45935	27561
625	46020	27494
626	46098	27423
627	46202	27368
628	46275	27294
629	46365	27230
630	46438	27156
631	46511	27082
632	46597	27016
633	46693	26955
634	46766	26881
635	46835	26805
636	46907	26730
637	46973	26652
638	47057	26584
639	47146	26520
640	47219	26445
641	47281	26365
642	47349	26288
643	47409	26207
644	47475	26129
645	47539	26050
646	47617	25979
647	47680	25900
648	47744	25821
649	47804	25740
650	47865	25660
651	47931	25583
652	47994	25504
653	48059	25425
654	48136	25354
655	48201	25276
656	48275	25203
657	48352	25131
658	48426	25058
659	48493	24981
660	48564	24906
661	48628	24828
662	48698	24753
663	48765	24676
664	48821	24594
665	48897	24522
666	48968	24447
667	49036	24371
668	49114	24300
669	49181	24223
670	49255	24150
671	49335	24080
672	49403	24004
673	49493	23939
674	49577	23870
675	49675	23809
676	49769	23745
677	49857	23678
678	49951	23614
679	50024	23541
680	50095	23465
681	50170	23393
682	50238	23317
683	50308	23241
684	50383	23169
685	50452	23093
686	50517	23015
687	50592	22943
688	50659	22866
689	50715	22785
690	50779	22707
691	50856	22635
692	50930	22562
693	51023	22497
694	51115	22431
695	51206	22365
696	51280	22292
697	51365	22224
698	51443	22152
699	51516	22078
700	51583	22002
701	51645	21923
702	51710	21846
703	51777	21770
704	51854	21697
705	51925	21623
706	51991	21546
707	52066	21473
708	52147	21403
709	52263	21347
710	52341	21275
711	52426	21206
712	52499	21132
713	52562	21054
714	52635	20980
715	52701	20903
716	52765	20826
717	52832	20750
718	52902	20675
719	52970	20599
720	53033	20521
721	53107	20448
722	53196	20380
723	53276	20309
724	53347	20235
725	53423	20162
726	53494	20088
727	53552	20008
728	53616	19931
729	53686	19856
730	53767	19785
731	53848	19714
732	53929	19644
733	54008	19572
734	54078	19497
735	54160	19427
736	54241	19356
737	54326	19286
738	54402	19214
739	54479	19141
740	54556	19068
741	54624	18993
742	54710	18924
743	54783	18850
744	54860	18777
745	54934	18704
746	54997	18627
747	55067	18552
748	55129	18474
749	55196	18398
750	55270	18325
751	55338	18249
752	55400	18172
753	55458	18093
754	55522	18017
755	55589	17941
756	55661	17867
757	55728	17791
758	55796	17716
759	55862	17640
760	55926	17564
761	55994	17489
762	56060	17413
763	56132	17339
764	56197	17263
765	56274	17191
766	56347	17117
767	56419	17043
768	56485	16967
769	56544	16889
770	56614	16815
771	56685	16741
772	56754	16666
773	56827	16593
774	56897	16518
775	56955	16440
776	57022	16365
777	57089	16290
778	57160	16216
779	57221	16139
780	57294	16066
781	57362	15991
782	57424	15914
783	57486	15838
784	57554	15763
785	57626	15689
786	57695	15615
787	57761	15539
788	57832	15465
789	57898	15390
790	57965	15315
791	58023	15238
792	58091	15163
793	58166	15090
794	58231	15015
795	58298	14940
796	58376	14868
797	58445	14794
798	58516	14720
799	58594	14648
800	58680	14578
801	58742	14502
802	58821	14430
803	58892	14356
804	58959	14282
805	59025	14207
806	59092	14132
807	59155	14056
808	59227	13983
809	59296	13908
810	59366	13835
811	59446	13763
812	59530	13692
813	59600	13618
814	59667	13544
815	59725	13467
816	59782	13390
817	59861	13318
818	59924	13243
819	59984	13167
820	60054	13093
821	60120	13018
822	60180	12942
823	60246	12868
824	60318	12794
825	60401	12723
826	60475	12650
827	60544	12576
828	60609	12502
829	60681	12428
830	60747	12354
831	60815	12280
832	60885	12206
833	60948	12131
834	61018	12057
835	61086	11983
836	61142	11907
837	61201	11831
838	61269	11757
839	61336	11683
840	61414	11611
841	61479	11536
842	61542	11461
843	61605	11386
844	61677	11313
845	61745	11239
846	61814	11166
847	61882	11092
848	61952	11018
849	62021	10944
850	62083	10870
851	62144	10795
852	62220	10722
853	62289	10649
854	62364	10576
855	62440	10504
856	62514	10431
857	62575	10356
858	62654	10284
859	62716	10209
860	62787	10136
861	62851	10062
862	62918	9988
863	62984	9914
864	63054	9840
865	63124	9767
866	63188	9693
867	63261	9620
868	63324	9546
869	63398	9473
870	63471	9400
871	63537	9326
872	63614	9254
873	63694	9182
874	63758	9108
875	63826	9034
876	63897	8961
877	63960	8887
