iter	Passed	Remaining
403	8893	13120
404	8914	13096
405	8938	13077
406	8959	13054
407	8979	13029
408	8998	13002
409	9022	12983
410	9043	12960
411	9064	12936
412	9085	12913
413	9106	12890
414	9126	12864
415	9150	12845
416	9169	12819
417	9190	12796
418	9211	12772
419	9232	12749
420	9254	12727
421	9273	12702
422	9293	12677
423	9318	12658
424	9344	12642
425	9370	12626
426	9397	12610
427	9421	12591
428	9450	12579
429	9477	12562
430	9501	12544
431	9527	12526
432	9550	12505
433	9574	12487
434	9597	12465
435	9623	12448
436	9656	12440
437	9685	12427
438	9712	12411
439	9739	12395
440	9762	12375
441	9791	12360
442	9824	12352
443	9852	12338
444	9880	12322
445	9911	12311
446	9942	12300
447	9967	12280
448	9992	12262
449	10018	12244
450	10044	12227
451	10072	12211
452	10101	12197
453	10126	12178
454	10151	12159
455	10175	12139
456	10199	12119
457	10228	12104
458	10253	12084
459	10278	12065
460	10301	12045
461	10325	12024
462	10345	11998
463	10366	11975
464	10386	11949
465	10407	11925
466	10428	11901
467	10451	11881
468	10475	11860
469	10500	11840
470	10526	11822
471	10551	11803
472	10579	11786
473	10605	11769
474	10625	11743
475	10649	11723
476	10671	11701
477	10693	11677
478	10713	11652
479	10735	11629
480	10757	11606
481	10778	11583
482	10801	11561
483	10823	11538
484	10846	11517
485	10871	11498
486	10891	11473
487	10918	11455
488	10944	11436
489	10969	11417
490	10996	11400
491	11017	11375
492	11038	11352
493	11060	11328
494	11081	11304
495	11103	11282
496	11124	11259
497	11145	11235
498	11166	11211
499	11187	11187
500	11210	11166
501	11230	11140
502	11253	11119
503	11274	11095
504	11295	11072
505	11315	11047
506	11335	11022
507	11356	10998
508	11376	10974
509	11399	10952
510	11417	10926
511	11440	10904
512	11461	10880
513	11481	10855
514	11504	10833
515	11524	10809
516	11545	10786
517	11570	10766
518	11590	10742
519	11612	10719
520	11635	10697
521	11655	10673
522	11677	10650
523	11698	10626
524	11719	10603
525	11741	10580
526	11761	10556
527	11781	10532
528	11802	10508
529	11822	10483
530	11843	10460
531	11866	10438
532	11886	10414
533	11908	10392
534	11929	10368
535	11951	10345
536	11973	10323
537	11994	10299
538	12015	10276
539	12041	10257
540	12064	10235
541	12083	10210
542	12102	10185
543	12123	10162
