iter	Passed	Remaining
400	23398	34952
401	23510	34973
402	23632	35009
403	23817	35136
404	23897	35108
405	23953	35045
406	24013	34988
407	24072	34928
408	24130	34868
409	24188	34807
410	24245	34746
411	24299	34679
412	24353	34613
413	24425	34573
414	24481	34510
415	24525	34430
416	24576	34359
417	24638	34304
418	24699	34249
419	24765	34200
420	24824	34141
421	24897	34101
422	24961	34049
423	25029	34001
424	25091	33947
425	25160	33901
426	25224	33849
427	25290	33800
428	25366	33762
429	25431	33710
430	25499	33663
431	25547	33589
432	25608	33534
433	25669	33476
434	25737	33429
435	25793	33365
436	25857	33313
437	25939	33283
438	26016	33246
439	26097	33214
440	26175	33179
441	26251	33141
442	26319	33092
443	26393	33051
444	26465	33006
445	26526	32949
446	26582	32886
447	26637	32821
448	26696	32760
449	26746	32690
450	26810	32636
451	26881	32590
452	27068	32685
453	27376	32924
454	27623	33087
455	27989	33391
456	28300	33625
457	28502	33729
458	28708	33837
459	29046	34098
460	29191	34131
461	29254	34066
462	29305	33989
463	29363	33920
464	29417	33846
465	29487	33790
466	29542	33717
467	29601	33650
468	29650	33569
469	29699	33491
470	29771	33437
471	29837	33377
472	29902	33315
473	29955	33241
474	30024	33185
475	30090	33124
476	30168	33077
477	30236	33019
478	30294	32950
479	30352	32881
480	30407	32809
481	30465	32740
482	30523	32672
483	30587	32609
484	30655	32551
485	30775	32548
486	30969	32623
487	31034	32560
488	31117	32517
489	31176	32448
490	31233	32378
491	31294	32312
492	31382	32274
493	31448	32212
494	31509	32146
495	31557	32066
496	31620	32002
497	31667	31922
498	31720	31847
499	31772	31772
500	31820	31693
501	31876	31622
502	31930	31549
503	31983	31475
504	32039	31405
505	32093	31332
506	32141	31253
507	32189	31175
508	32238	31098
509	32291	31025
510	32353	30960
511	32414	30894
512	32471	30825
513	32526	30754
514	32581	30683
515	32636	30612
516	32692	30542
517	32746	30470
518	32802	30400
519	32858	30330
520	32913	30259
521	32968	30189
522	33025	30120
523	33086	30055
524	33153	29996
525	33263	29975
526	33342	29926
527	33414	29870
528	33474	29804
529	33528	29732
530	33580	29659
531	33636	29590
532	33774	29592
533	33868	29555
534	33995	29547
535	34034	29462
536	34085	29388
537	34129	29308
538	34177	29231
539	34238	29166
540	34301	29101
541	34360	29035
542	34418	28967
543	34473	28897
544	34528	28826
545	34588	28760
546	34644	28690
547	34698	28619
548	34744	28542
549	34797	28470
550	34849	28397
551	34906	28330
552	34966	28264
553	35021	28193
554	35084	28131
555	35137	28059
556	35200	27996
557	35260	27930
558	35316	27861
559	35385	27802
560	35478	27763
561	35687	27813
562	35785	27776
563	35839	27706
564	35880	27624
565	35922	27544
566	35966	27466
567	36014	27391
568	36066	27318
569	36107	27238
570	36154	27163
571	36195	27083
572	36244	27009
573	36293	26935
574	36338	26859
575	36385	26783
576	36432	26709
577	36475	26630
578	36521	26555
579	36560	26474
580	36611	26403
581	36667	26335
582	36715	26261
583	36756	26182
584	36804	26108
585	36845	26030
586	36889	25954
587	36934	25879
588	36979	25804
589	37025	25729
590	37075	25657
591	37115	25579
592	37157	25502
593	37196	25423
594	37245	25351
595	37292	25278
596	37341	25207
597	37393	25137
598	37447	25068
599	37495	24997
600	37535	24919
601	37582	24846
602	37629	24774
603	37673	24699
604	37721	24627
605	37766	24554
606	37808	24478
607	37851	24404
608	37897	24331
609	37939	24256
610	37983	24182
611	38030	24110
612	38079	24040
613	38123	23966
614	38167	23893
615	38217	23823
616	38280	23762
617	38340	23698
618	38382	23625
619	38427	23552
620	38469	23478
621	38516	23406
622	38566	23337
623	38612	23266
624	38660	23196
625	38703	23123
626	38755	23055
627	38809	22989
628	38866	22924
629	38925	22861
630	38971	22790
631	39036	22729
632	39093	22665
633	39152	22602
634	39212	22539
635	39274	22478
636	39328	22411
637	39388	22349
638	39443	22283
639	39488	22212
640	39532	22140
641	39580	22071
642	39626	22000
643	39672	21930
644	39717	21860
645	39759	21787
646	39802	21716
647	39848	21646
648	39892	21575
649	39933	21502
650	39982	21434
651	40035	21368
652	40080	21298
653	40130	21230
654	40173	21160
655	40217	21089
656	40260	21018
657	40301	20947
658	40342	20875
659	40382	20803
660	40426	20733
