iter	Passed	Remaining
399	56466	84699
400	56611	84564
401	56743	84409
402	56871	84249
403	57005	84096
404	57128	83929
405	57254	83766
406	57422	83664
407	57551	83506
408	57691	83363
409	57803	83181
410	57930	83020
411	58063	82867
412	58182	82694
413	58300	82521
414	58431	82367
415	58561	82211
416	58704	82073
417	58836	81921
418	58990	81798
419	59113	81632
420	59226	81454
421	59353	81294
422	59489	81147
423	59639	81019
424	59793	80896
425	59923	80742
426	60055	80589
427	60191	80442
428	60312	80276
429	60444	80123
430	60578	79974
431	60708	79820
432	60841	79670
433	60971	79515
434	61103	79363
435	61234	79211
436	61370	79065
437	61491	78900
438	61632	78759
439	61763	78608
440	61885	78444
441	62012	78286
442	62148	78141
443	62284	77995
444	62411	77839
445	62541	77686
446	62680	77544
447	62812	77393
448	62938	77236
449	63071	77087
450	63200	76934
451	63348	76803
452	63487	76661
453	63613	76504
454	63731	76337
455	63865	76190
456	64007	76052
457	64141	75906
458	64275	75758
459	64404	75605
460	64535	75454
461	64675	75314
462	64788	75143
463	64919	74993
464	65055	74848
465	65182	74693
466	65295	74523
467	65425	74372
468	65588	74258
469	65719	74109
470	65850	73959
471	65999	73830
472	66132	73682
473	66268	73537
474	66401	73391
475	66531	73240
476	66649	73076
477	66780	72927
478	66910	72777
479	67038	72625
480	67175	72482
481	67287	72313
482	67420	72165
483	67557	72023
484	67687	71874
485	67811	71718
486	67937	71564
487	68074	71422
488	68280	71352
489	68413	71206
490	68542	71054
491	68700	70934
492	68827	70781
493	68949	70624
494	69088	70483
495	69214	70331
496	69346	70183
497	69474	70032
498	69610	69889
499	69740	69740
500	69881	69602
501	70010	69452
502	70154	69317
503	70294	69178
504	70432	69037
505	70576	68902
506	70705	68753
507	70844	68613
508	70969	68459
509	71103	68314
510	71237	68170
511	71362	68016
512	71485	67862
513	71625	67723
514	71765	67584
515	71895	67436
516	72023	67287
517	72161	67146
518	72296	67003
519	72420	66849
520	72553	66704
521	72691	66564
522	72825	66420
523	72961	66278
524	73100	66138
525	73224	65985
526	73354	65837
527	73483	65689
528	73625	65553
529	73758	65408
530	73872	65246
531	74004	65101
532	74206	65017
533	74336	64870
534	74480	64735
535	74608	64586
536	74734	64436
537	74860	64285
538	75001	64147
539	75139	64007
540	75271	63862
541	75400	63715
542	75528	63566
543	75669	63428
544	75795	63279
545	75926	63133
546	76060	62989
547	76239	62883
548	76369	62736
549	76520	62607
550	76661	62470
551	76871	62388
552	76983	62227
553	77113	62080
554	77243	61933
555	77377	61790
556	77516	61651
557	77656	61512
558	77784	61365
559	77919	61222
560	78051	61077
561	78181	60931
562	78308	60783
563	78442	60639
564	78588	60506
565	78714	60356
566	78843	60210
567	78980	60069
568	79101	59917
569	79233	59772
570	79346	59613
571	79505	59489
572	79651	59356
573	79776	59206
574	79970	59108
575	80137	58990
576	80275	58849
577	80406	58705
578	80543	58564
579	80687	58428
580	80863	58316
581	80990	58168
582	81124	58025
583	81277	57896
584	81408	57751
585	81535	57603
586	81664	57457
587	81797	57314
588	81921	57163
589	82034	57007
590	82172	56867
591	82294	56716
592	82425	56571
593	82560	56430
594	82695	56288
595	82819	56139
596	82956	55999
597	83100	55863
598	83224	55714
599	83362	55575
600	83492	55429
601	83625	55287
602	83759	55145
603	83873	54989
604	84026	54860
605	84148	54710
606	84286	54570
607	84493	54475
608	84613	54324
609	84748	54183
610	84885	54043
611	85013	53897
612	85141	53751
613	85284	53615
614	85397	53460
615	85529	53316
616	85663	53175
617	85799	53034
618	85917	52883
619	86060	52746
620	86198	52607
621	86311	52453
622	86439	52307
623	86579	52169
624	86715	52029
625	86844	51884
626	86956	51730
627	87089	51587
628	87219	51444
629	87344	51297
630	87458	51144
631	87597	51006
632	87727	50862
633	87841	50709
634	87968	50564
635	88096	50419
636	88228	50277
637	88350	50129
638	88482	49987
639	88618	49847
640	88731	49695
641	88844	49542
642	88976	49400
643	89132	49272
644	89277	49137
645	89436	49010
646	89562	48865
647	89730	48742
648	89842	48589
649	89972	48446
650	90096	48300
651	90228	48158
652	90358	48016
653	90524	47892
654	90664	47754
655	90793	47611
656	90922	47468
657	91051	47324
658	91187	47184
659	91311	47039
660	91442	46897
661	91580	46758
662	91713	46617
663	91852	46479
664	91966	46328
665	92080	46178
666	92208	46034
667	92348	45898
668	92474	45753
669	92612	45615
670	92748	45475
671	92861	45325
672	92988	45181
673	93120	45040
674	93244	44895
675	93370	44751
676	93499	44609
677	93647	44475
678	93772	44331
679	93914	44195
680	94044	44053
681	94190	43918
682	94336	43784
683	94469	43643
684	94624	43513
685	94739	43364
686	94868	43222
687	95041	43100
688	95169	42957
689	95298	42815
690	95428	42673
691	95566	42535
692	95692	42391
693	95820	42249
694	95948	42106
695	96078	41965
696	96250	41841
697	96384	41702
698	96505	41556
699	96642	41418
700	96774	41277
701	96906	41136
702	97035	40995
703	97159	40851
704	97272	40702
705	97395	40558
706	97561	40432
707	97699	40294
708	97824	40150
709	97957	40010
710	98070	39862
711	98204	39723
712	98318	39575
713	98445	39433
714	98585	39296
715	98720	39157
716	98833	39009
717	98951	38864
718	99083	38723
719	99220	38585
720	99344	38442
721	99489	38307
722	99642	38175
723	99773	38035
724	99909	37896
725	100054	37761
726	100183	37620
727	100296	37473
728	100428	37333
729	100563	37194
730	100695	37054
731	100819	36911
732	100954	36773
733	101068	36627
734	101200	36487
735	101415	36377
736	101546	36236
737	101684	36099
738	101816	35959
739	101948	35819
740	102144	35702
741	102270	35560
742	102401	35420
743	102529	35278
744	102677	35144
745	102811	35005
746	102944	34866
747	103069	34723
748	103212	34587
749	103340	34446
750	103488	34312
751	103625	34174
752	103754	34033
753	103892	33895
754	104005	33750
755	104128	33607
756	104258	33467
757	104394	33328
758	104527	33189
759	104662	33051
760	104790	32910
761	104921	32770
762	105068	32635
763	105201	32496
764	105362	32366
765	105495	32227
766	105632	32089
767	105775	31952
768	105901	31811
769	106029	31671
770	106213	31547
771	106343	31407
772	106455	31261
773	106632	31135
774	106801	31006
775	106934	30867
776	107068	30728
777	107204	30590
778	107349	30454
779	107460	30309
780	107638	30182
781	107771	30043
782	107907	29905
783	108037	29765
784	108163	29624
785	108285	29482
786	108417	29342
787	108528	29198
788	108667	29060
789	108808	28923
790	108934	28782
791	109076	28646
792	109200	28504
793	109326	28364
794	109454	28224
795	109587	28085
796	109715	27945
797	109838	27803
798	109970	27664
799	110099	27524
800	110227	27384
801	110364	27247
802	110492	27107
803	110632	26970
804	110769	26832
805	110899	26692
806	111033	26554
807	111166	26415
808	111299	26277
809	111430	26137
810	111556	25997
811	111690	25859
812	111805	25716
813	111939	25578
814	112069	25439
815	112197	25299
816	112357	25166
817	112469	25023
818	112598	24884
819	112724	24744
820	112854	24605
821	112989	24467
822	113112	24326
823	113241	24187
824	113374	24049
825	113506	23910
826	113638	23771
827	113768	23633
828	113908	23496
829	114038	23357
830	114165	23217
831	114297	23079
832	114429	22940
833	114551	22800
834	114684	22662
835	114817	22524
836	114948	22385
837	115083	22247
838	115224	22110
839	115357	21972
840	115471	21831
841	115612	21694
842	115741	21555
843	115865	21415
844	116036	21284
845	116169	21146
846	116301	21008
847	116437	20870
848	116572	20733
849	116766	20605
850	116892	20466
851	117108	20342
852	117241	20204
853	117374	20066
854	117507	19928
855	117638	19789
856	117781	19653
857	117922	19516
858	118049	19377
859	118185	19239
860	118338	19104
861	118472	18966
862	118602	18828
863	118730	18689
864	118868	18551
865	119019	18416
866	119159	18279
867	119298	18142
868	119428	18003
869	119598	17871
870	119751	17735
871	119910	17601
872	120048	17464
873	120194	17327
874	120338	17191
875	120485	17055
876	120620	16917
877	120765	16780
878	120886	16640
879	121040	16505
880	121172	16367
881	121346	16234
882	121477	16096
883	121612	15958
884	121746	15820
885	121874	15681
886	122009	15543
887	122132	15404
888	122264	15265
889	122399	15127
890	122528	14989
891	122665	14851
892	122795	14713
893	122923	14574
894	123054	14436
895	123186	14298
896	123300	14158
897	123435	14020
898	123587	13884
899	123699	13744
900	123836	13606
901	123962	13468
902	124112	13332
903	124225	13192
904	124348	13053
905	124472	12914
906	124603	12776
907	124746	12639
908	124955	12509
909	125096	12372
910	125234	12234
911	125370	12097
912	125511	11960
913	125643	11822
914	125804	11686
915	125953	11550
916	126097	11413
917	126244	11276
918	126379	11138
919	126493	10999
920	126628	10861
921	126765	10724
922	126908	10587
923	127039	10449
924	127165	10310
925	127292	10172
926	127421	10034
927	127554	9896
928	127691	9758
929	127812	9620
930	127944	9482
931	128070	9344
932	128215	9207
933	128345	9069
934	128478	8931
935	128608	8793
936	128745	8656
937	128867	8517
938	128993	8379
939	129105	8240
940	129255	8104
941	129394	7966
942	129541	7830
943	129671	7692
944	129801	7554
945	129932	7416
946	130057	7278
947	130192	7141
948	130321	7003
949	130451	6865
950	130587	6728
951	130718	6590
952	130848	6453
953	130984	6315
954	131116	6178
955	131238	6040
956	131362	5902
957	131492	5764
958	131628	5627
959	131772	5490
960	131904	5353
961	132033	5215
962	132161	5077
963	132289	4940
964	132421	4802
965	132561	4665
966	132692	4528
967	132822	4390
968	132955	4253
969	133086	4116
970	133212	3978
971	133342	3841
972	133540	3705
973	133668	3568
974	133783	3430
975	133916	3293
976	134053	3155
977	134253	3020
978	134392	2882
979	134520	2745
980	134652	2607
981	134794	2470
982	134915	2333
983	135045	2195
984	135171	2058
985	135291	1920
986	135418	1783
987	135553	1646
988	135671	1508
989	135809	1371
990	135944	1234
991	136072	1097
992	136204	960
993	136331	822
994	136455	685
995	136585	548
996	136711	411
997	136840	274
998	136953	137
999	137080	0
